year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,type,total_cases,city_iq,city_sj,woy_sin,woy_cos,moving_average_ndvi_ne,moving_average_ndvi_nw,moving_average_ndvi_se,moving_average_ndvi_sw,moving_average_precipitation_amt_mm,moving_average_reanalysis_air_temp_k,moving_average_reanalysis_avg_temp_k,moving_average_reanalysis_dew_point_temp_k,moving_average_reanalysis_max_air_temp_k,moving_average_reanalysis_min_air_temp_k,moving_average_reanalysis_precip_amt_kg_per_m2,moving_average_reanalysis_relative_humidity_percent,moving_average_reanalysis_sat_precip_amt_mm,moving_average_reanalysis_specific_humidity_g_per_kg,moving_average_reanalysis_tdtr_k,moving_average_station_avg_temp_c,moving_average_station_diur_temp_rng_c,moving_average_station_max_temp_c,moving_average_station_min_temp_c,moving_average_station_precip_mm
2008,28,-0.04645,0.006825,0.2602857,0.2147286,16.37,300.214285714,300.342857143,295.824285714,301.7,299.0,19.86,77.0214285714,16.37,17.2014285714,2.02857142857,27.7142857143,5.91428571429,31.1,23.9,22.1,test,,0,1,-0.23931566428755743,-0.9709418174260521,0.012338890000000003,0.054461666666666665,0.17209523333333332,0.1656524,13.969999999999999,300.4376190473333,300.49761904766666,296.16809523800003,302.1666666666667,298.73333333333335,16.286666666666665,77.65047619046666,13.969999999999999,17.562857142866665,2.3476190476166665,28.276190476166665,5.59523809524,31.666666666666668,24.266666666666666,17.900000000000002
2008,29,-0.04645,0.006825,0.1958429,0.1761571,4.34,300.448571429,300.607142857,296.177142857,302.3,298.7,5.49,77.6157142857,4.34,17.5714285714,2.61428571429,28.7857142857,5.01428571429,31.7,26.1,0.0,test,,0,1,-0.3546048870425356,-0.9350162426854148,-0.00674444333333333,0.04010333333333333,0.20385240000000002,0.18526189999999998,12.743333333333334,300.3866666666667,300.49285714300004,296.1376190473333,302.09999999999997,298.8,12.416666666666664,77.7238095238,12.743333333333334,17.52714285713333,2.290476190476667,28.31904761903333,5.185714285716666,31.3,25.0,8.333333333333334
2008,30,0.2083,0.4295,0.2776833,0.24565,3.39,300.598571429,300.721428571,296.512857143,302.3,298.9,13.62,78.56,3.39,17.94,2.58571428571,28.6857142857,6.31428571429,32.8,24.4,7.1,test,,0,1,-0.46472317204376806,-0.8854560256532101,0.03846666666666667,0.14771666666666666,0.24460396666666664,0.21217856666666668,8.033333333333333,300.4204761906667,300.557142857,296.1714285713333,302.09999999999997,298.8666666666667,12.99,77.73238095236667,8.033333333333333,17.57095238093333,2.4095238095233333,28.395238095233335,5.747619047623334,31.866666666666664,24.8,9.733333333333334
2008,31,0.0002,0.0039,0.1090667,0.08648333,13.73,300.73,300.885714286,296.202857143,302.7,299.2,8.7,76.5214285714,13.73,17.6085714286,2.8,28.9857142857,6.17142857143,32.8,25.0,5.1,test,,0,1,-0.5680647467311556,-0.8229838658936565,0.05401666666666668,0.14674166666666666,0.1941976333333333,0.1694301433333333,7.153333333333333,300.5923809526667,300.73809523799997,296.29761904766667,302.43333333333334,298.93333333333334,9.269999999999998,77.5657142857,7.153333333333333,17.706666666666667,2.6666666666666665,28.81904761903333,5.833333333336667,32.43333333333334,25.166666666666668,4.066666666666666
2008,32,0.1122,0.0322,0.1941857,0.2057714,50.94,300.741428571,300.842857143,297.047142857,302.5,299.1,43.5,80.3714285714,50.94,18.5471428571,2.42857142857,28.3571428571,5.85714285714,32.2,23.9,37.6,test,,0,1,-0.663122658240795,-0.7485107481711013,0.1069,0.1552,0.1936452333333333,0.17930157666666666,22.686666666666667,300.69,300.81666666666666,296.5876190476667,302.5,299.06666666666666,21.939999999999998,78.48428571426666,22.686666666666667,18.031904761899998,2.6047619047599997,28.676190476166667,6.114285714286667,32.6,24.433333333333334,16.599999999999998
2008,33,0.1122,0.0322,0.0589,0.06564286,4.28,301.15,301.285714286,296.912857143,303.3,299.0,7.82,77.9685714286,4.28,18.4185714286,2.74285714286,29.2142857143,6.34285714286,33.9,25.0,1.8,test,,0,1,-0.7485107481711011,-0.6631226582407952,0.07486666666666666,0.022766666666666668,0.12071746666666666,0.11929919666666665,22.983333333333334,300.87380952366664,301.00476190499995,296.720952381,302.8333333333333,299.09999999999997,20.006666666666664,78.28714285713333,22.983333333333334,18.191428571433335,2.657142857143333,28.85238095236667,6.123809523809999,32.96666666666667,24.63333333333333,14.833333333333334
2008,34,0.28915,0.2410333,0.2406,0.2085571,31.97,300.735714286,300.814285714,296.828571429,302.6,298.6,65.9,79.5471428571,31.97,18.3557142857,2.54285714286,28.9714285714,5.32857142857,32.2,24.4,54.9,test,,0,1,-0.8229838658936564,-0.5680647467311559,0.17118333333333333,0.1018111,0.1645619,0.1599904533333333,29.063333333333333,300.8757142856667,300.980952381,296.9295238096667,302.8,298.90000000000003,39.07333333333333,79.2957142857,29.063333333333333,18.440476190466665,2.5714285714300003,28.847619047600002,5.8428571428566665,32.76666666666667,24.433333333333334,31.433333333333337
2008,35,0.1132,0.2410333,0.2260833,0.1982429,19.67,301.022857143,301.135714286,297.218571429,303.2,298.9,31.6,79.8642857143,19.67,18.7771428571,2.7,28.8571428571,5.47142857143,32.2,24.4,16.2,test,,0,1,-0.8854560256532096,-0.4647231720437691,0.17151666666666668,0.1714222,0.17519443333333332,0.1574809533333333,18.64,300.96952380966667,301.07857142866663,296.986666667,303.03333333333336,298.8333333333333,35.10666666666666,79.12666666666667,18.64,18.517142857133333,2.661904761906667,29.014285714266666,5.7142857142866665,32.76666666666667,24.599999999999998,24.299999999999997
2008,36,0.1132,0.0173,0.1904167,0.1199833,60.56,301.225714286,301.314285714,297.4,303.5,298.9,50.0,80.0242857143,60.56,19.0914285714,3.37142857143,29.3571428571,6.41428571429,35.0,25.0,6.9,test,,0,1,-0.9350162426854147,-0.3546048870425359,0.17184999999999997,0.16645553333333332,0.21903333333333333,0.17559443333333333,37.4,300.994761905,301.088095238,297.1490476193333,303.09999999999997,298.8,49.166666666666664,79.81190476190001,37.4,18.741428571399997,2.87142857143,29.061904761866668,5.738095238096666,33.13333333333333,24.599999999999998,26.0
2008,37,0.3619,0.649,0.1464,0.1313857,126.68,300.804285714,300.935714286,297.275714286,303.6,298.8,58.4,81.3242857143,126.68,18.9014285714,2.98571428571,28.3857142857,6.42857142857,34.4,23.3,45.1,test,,0,1,-0.970941817426052,-0.23931566428755774,0.19610000000000002,0.3024444333333333,0.18763333333333332,0.14987063333333334,68.97000000000001,301.0176190476667,301.1285714286667,297.2980952383333,303.43333333333334,298.8666666666666,46.666666666666664,80.4042857143,68.97000000000001,18.9233333333,3.019047619046667,28.866666666633336,6.1047619047633335,33.866666666666674,24.23333333333333,22.733333333333334
2008,38,0.091375,0.16405,0.2516667,0.19645,48.44,300.757142857,300.871428571,297.081428571,303.3,298.9,28.1,80.4485714286,48.44,18.5957142857,3.11428571429,28.2285714286,6.27142857143,32.8,24.4,20.4,test,,0,1,-0.992708874098054,-0.12053668025532357,0.18882500000000002,0.2767833333333333,0.19616113333333332,0.149273,78.56,300.92904761899996,301.0404761903333,297.25238095233334,303.4666666666667,298.8666666666667,45.5,80.59904761906667,78.56,18.862857142833334,3.157142857143333,28.657142857133334,6.371428571429999,34.06666666666666,24.233333333333334,24.133333333333336
2008,39,0.0795,0.103675,0.2826857,0.2613,153.79,300.378571429,300.45,296.535714286,303.3,298.1,136.91,79.8614285714,153.79,18.0342857143,2.81428571429,27.4,5.85714285714,32.2,22.8,146.3,test,,0,1,-1.0,-1.8369701987210297e-16,0.17759166666666668,0.305575,0.22691746666666668,0.19637856666666664,109.63666666666666,300.6466666666667,300.75238095233334,296.96428571433336,303.40000000000003,298.6,74.47,80.54476190476667,109.63666666666666,18.51047619046667,2.9714285714299997,28.004761904766667,6.185714285713334,33.13333333333333,23.5,70.60000000000001
2008,40,-0.13735,0.13095,0.2718857,0.2700286,54.96,300.564285714,300.771428571,296.882857143,303.4,297.4,37.5,80.42,54.96,18.4285714286,3.05714285714,28.3571428571,7.05714285714,34.4,22.2,37.1,test,,0,1,-0.992708874098054,0.1205366802553232,0.011175,0.13289166666666666,0.26874603333333336,0.24259286666666666,85.72999999999998,300.56666666666666,300.6976190473333,296.8333333333333,303.3333333333333,298.1333333333333,67.50333333333333,80.24333333333334,85.72999999999998,18.352857142866668,2.99523809524,27.995238095233333,6.3952380952366665,33.13333333333333,23.133333333333336,67.93333333333332
2008,41,0.1306,0.0897,0.1860857,0.1964429,6.16,300.715714286,300.742857143,296.164285714,303.0,298.7,21.1,76.3614285714,6.16,17.6171428571,2.91428571429,28.1714285714,5.94285714286,31.7,24.4,8.5,test,,0,1,-0.9709418174260521,0.23931566428755738,0.024249999999999997,0.10810833333333332,0.24688569999999999,0.24259050000000001,71.63666666666666,300.552857143,300.65476190466666,296.52761904766663,303.23333333333335,298.06666666666666,65.17,78.88095238093332,71.63666666666666,18.026666666666667,2.9285714285733335,27.976190476166668,6.2857142857133335,32.76666666666667,23.133333333333336,63.96666666666667
2008,42,0.1834,0.11755,0.1524571,0.1425,60.42,300.234285714,300.278571429,296.2,303.4,298.0,40.4,78.6585714286,60.42,17.6585714286,3.12857142857,27.2142857143,6.2,32.8,22.8,73.0,test,,0,1,-0.9350162426854148,0.35460488704253557,0.058883333333333336,0.11273333333333334,0.20347616666666668,0.2029905,40.513333333333335,300.5047619046667,300.5976190476667,296.41571428566664,303.26666666666665,298.0333333333333,33.0,78.48,40.513333333333335,17.901428571433332,3.0333333333333337,27.91428571426667,6.3999999999999995,32.96666666666667,23.133333333333336,39.53333333333333
2008,43,0.03325,0.07486667,0.3363143,0.2526571,91.7,299.734285714,299.878571429,295.888571429,302.6,297.8,22.7,79.4928571429,91.7,17.3371428571,2.52857142857,27.0142857143,5.32857142857,31.7,23.3,16.5,test,,0,1,-0.8854560256532101,0.464723172043768,0.11575,0.09403888999999999,0.22495236666666665,0.19720000000000001,52.76000000000001,300.228095238,300.30000000033334,296.08428571433336,303.0,298.1666666666667,28.066666666666666,78.17095238096665,52.76000000000001,17.5376190476,2.8571428571433333,27.46666666666667,5.82380952381,32.06666666666667,23.5,32.666666666666664
2008,44,0.0834,0.0757,0.07362857,0.1237286,0.0,300.352857143,300.557142857,295.407142857,302.2,298.4,9.9,74.5057142857,0.0,16.8114285714,2.57142857143,27.6428571429,5.74285714286,31.1,23.9,6.4,test,,0,1,-0.822983865893657,0.5680647467311548,0.10001666666666668,0.08937222333333332,0.18746665666666665,0.1729619,50.70666666666667,300.107142857,300.2380952383333,295.831904762,302.73333333333335,298.06666666666666,24.333333333333332,77.55238095239999,50.70666666666667,17.269047619033334,2.7428571428566664,27.290476190499998,5.757142857143333,31.86666666666667,23.333333333333332,31.96666666666667
2008,45,-0.0944,-0.00495,0.1438,0.1303143,12.23,300.077142857,300.142857143,296.432857143,302.6,298.2,58.03,80.6185714286,12.23,17.8914285714,2.6,27.6142857143,5.75714285714,31.1,24.4,36.6,test,,0,1,-0.7485107481711011,0.6631226582407953,0.007416666666666669,0.048538889999999994,0.18458095666666666,0.16890000000000002,34.64333333333334,300.0547619046667,300.19285714299997,295.9095238096666,302.4666666666667,298.1333333333334,30.209999999999997,78.20571428573334,34.64333333333334,17.346666666633336,2.5666666666666664,27.42380952383333,5.609523809523334,31.300000000000008,23.866666666666664,19.833333333333332
2008,46,0.1011,0.074,0.2376,0.1755286,12.64,300.137142857,300.292857143,295.854285714,303.3,297.9,19.6,77.6342857143,12.64,17.3057142857,3.3,27.3857142857,5.92857142857,30.6,23.9,6.4,test,,0,1,-0.6631226582407956,0.7485107481711007,0.030033333333333332,0.048249999999999994,0.15167619000000002,0.1431905,8.290000000000001,300.18904761900006,300.33095238100003,295.898095238,302.7,298.1666666666667,29.176666666666666,77.5861904762,8.290000000000001,17.336190476166664,2.82380952381,27.547619047633333,5.809523809523333,30.933333333333337,24.066666666666663,16.466666666666665
2008,47,0.1011,0.044,0.2210429,0.1835286,22.49,299.712857143,299.757142857,295.664285714,301.9,298.0,49.42,78.64,22.49,17.1085714286,2.51428571429,26.8142857143,5.71428571429,30.6,23.3,56.9,test,,0,1,-0.5680647467311559,0.8229838658936564,0.03593333333333333,0.037683333333333326,0.2008143,0.16312383333333333,15.786666666666667,299.9757142856667,300.0642857143334,295.98380952366665,302.6,298.0333333333333,42.35,78.9642857143,15.786666666666667,17.43523809523333,2.804761904763333,27.271428571433333,5.8,30.766666666666676,23.866666666666664,33.300000000000004
2008,48,0.03925,0.0731,0.1884,0.2118714,9.3,299.355714286,299.442857143,294.764285714,301.6,297.8,31.83,75.9971428571,9.3,16.1671428571,2.14285714286,26.4857142857,5.45714285714,30.0,22.8,32.8,test,,0,1,-0.4647231720437684,0.88545602565321,0.08048333333333334,0.06369999999999999,0.21568096666666667,0.19030953333333334,14.809999999999997,299.7352380953334,299.83095238100003,295.42761904733334,302.2666666666667,297.9,33.61666666666667,77.4238095238,14.809999999999997,16.860476190466667,2.6523809523833335,26.895238095233335,5.699999999999999,30.400000000000006,23.333333333333332,32.03333333333333
2008,49,-0.0874,0.1729,0.1455833,0.1098333,3.64,298.582857143,298.714285714,292.44,300.5,296.7,0.72,68.9442857143,3.64,13.9857142857,2.57142857143,25.2285714286,6.48571428571,28.9,21.7,4.1,test,,0,1,-0.35460488704253595,0.9350162426854147,0.01765,0.09666666666666666,0.18500873333333334,0.1684111,11.81,299.21714285733333,299.3047619046667,294.28952380933333,301.3333333333333,297.5,27.323333333333334,74.52714285713333,11.81,15.753809523800001,2.4095238095266667,26.176190476200002,5.885714285713334,29.83333333333334,22.599999999999998,31.266666666666662
2008,50,0.0362,0.06956667,0.2926429,0.2735,0.0,298.552857143,298.571428571,293.29,300.0,296.7,9.52,72.79,0.0,14.7257142857,1.91428571429,25.5571428571,5.65714285714,28.9,22.2,11.2,test,,0,1,-0.2393156642875578,0.970941817426052,-0.003983333333333332,0.10518889,0.20887540000000002,0.19840156666666667,4.3133333333333335,298.8304761906667,298.9095238093334,293.49809523799996,300.7,297.06666666666666,14.023333333333333,72.57714285713332,4.3133333333333335,14.9595238095,2.2095238095266665,25.75714285713333,5.866666666663334,29.26666666666667,22.233333333333334,16.03333333333333
2008,51,0.0306,0.0238,0.2890286,0.2582286,7.75,298.575714286,298.6,294.054285714,300.2,297.2,25.75,76.2185714286,7.75,15.45,2.08571428571,26.2714285714,6.11428571429,30.6,21.7,37.9,test,,0,1,-0.12053668025532363,0.992708874098054,-0.006866666666666666,0.08875555666666667,0.24241826666666666,0.21385396666666665,3.796666666666667,298.5704761906666,298.6285714283334,293.2614285713334,300.23333333333335,296.8666666666666,11.996666666666668,72.65095238096666,3.796666666666667,14.720476190466668,2.1904761904766668,25.6857142857,6.085714285713334,29.46666666666667,21.866666666666664,17.73333333333333
2008,52,-0.00395,-0.0159,0.1993143,0.16795,0.0,297.788571429,297.914285714,292.737142857,299.9,294.9,17.5,73.7785714286,0.0,14.2857142857,2.6,25.0714285714,6.02857142857,28.9,20.6,11.7,test,,0,1,6.432490598706546e-16,1.0,0.020950000000000007,0.025822223333333335,0.2603286,0.23322619999999997,2.5833333333333335,298.305714286,298.36190476166666,293.3604761903334,300.0333333333333,296.26666666666665,17.59,74.26238095240001,2.5833333333333335,14.820476190466666,2.1999999999999997,25.6333333333,5.933333333333334,29.466666666666672,21.5,20.266666666666666
2009,1,0.5004,0.161425,0.1607857,0.18865,0.0,297.788571429,297.914285714,292.737142857,299.9,294.9,17.5,73.7785714286,0.0,14.2857142857,2.6,25.0714285714,6.02857142857,28.9,20.6,11.7,test,,0,1,0.12053668025532305,0.992708874098054,0.17568333333333333,0.05644166666666667,0.2163762,0.20494286666666664,2.5833333333333335,298.05095238133333,298.1428571426667,293.17619047600004,300.0,295.6666666666667,20.25,74.59190476193334,2.5833333333333335,14.673809523800001,2.42857142857,25.471428571399997,6.057142857143333,29.46666666666667,20.96666666666667,20.433333333333334
2009,2,-0.0814,0.0081,0.35324,0.2524,0.0,297.751428571,297.95,292.747142857,300.3,294.3,3.45,73.9542857143,0.0,14.2857142857,2.87142857143,25.0714285714,6.2,28.9,20.6,3.6,test,,0,1,0.23931566428755774,0.970941817426052,0.13835,0.05120833333333335,0.23777999999999996,0.20299999999999999,0.0,297.77619047633334,297.92619047600004,292.7404761903333,300.0333333333333,294.7,12.816666666666668,73.83714285716667,0.0,14.2857142857,2.690476190476667,25.0714285714,6.085714285713333,28.9,20.6,9.0
2009,3,0.0764,0.0102,0.1719333,0.1197714,0.0,298.291428571,298.535714286,294.052857143,299.8,297.2,6.5,77.5228571429,0.0,15.4214285714,1.98571428571,25.9285714286,6.02857142857,29.4,22.2,8.5,test,,0,1,0.3546048870425356,0.9350162426854148,0.16513333333333333,0.05990833333333335,0.228653,0.18694046666666667,0.0,297.94380952366663,298.1333333333333,293.17904761899996,300.0,295.4666666666667,9.15,75.08523809526666,0.0,14.664285714266667,2.4857142857133336,25.35714285713333,6.085714285713333,29.066666666666666,21.133333333333336,7.933333333333333
2009,4,0.03183333,0.01133333,0.1108286,0.1701429,9.09,297.921428571,298.107142857,294.185714286,300.2,296.4,29.9,80.02,9.09,15.5385714286,2.5,25.9,6.11428571429,31.1,21.7,18.6,test,,0,1,0.4647231720437685,0.8854560256532099,0.00894444333333335,0.009877776666666676,0.2120006333333333,0.18077143333333337,3.03,297.98809523766664,298.19761904766665,293.66190476199995,300.09999999999997,295.96666666666664,13.283333333333331,77.16571428573333,3.03,15.081904761899999,2.45238095238,25.633333333333336,6.114285714286667,29.800000000000008,21.5,10.233333333333333
2009,5,0.0626,-0.00625,0.2114667,0.1452333,0.0,298.042857143,298.242857143,294.595714286,299.8,296.6,21.1,81.3328571429,0.0,15.9528571429,2.28571428571,26.1857142857,6.51428571429,31.1,21.7,22.6,test,,0,1,0.5680647467311558,0.8229838658936564,0.05694444333333335,0.005094443333333343,0.16474286666666665,0.14504920000000002,3.03,298.08523809499997,298.29523809533333,294.27809523833326,299.93333333333334,296.73333333333335,19.166666666666668,79.62523809526667,3.03,15.637619047633335,2.2571428571400003,26.004761904766667,6.2190476190499995,30.533333333333335,21.866666666666664,16.566666666666666
2009,6,0.0162,0.000625,0.1229,0.1317,0.0,297.89,298.078571429,293.738571429,300.4,295.6,12.0,77.83,0.0,15.1085714286,2.78571428571,25.5714285714,5.78571428571,30.0,21.7,11.7,test,,0,1,0.6631226582407952,0.7485107481711011,0.03687777666666669,0.001902776666666676,0.14839843333333333,0.1490254,3.03,297.95142857133334,298.14285714299996,294.1733333336667,300.1333333333334,296.2,21.0,79.72761904763333,3.03,15.533333333366665,2.523809523806667,25.8857142857,6.138095238096668,30.733333333333338,21.7,17.633333333333333
2009,7,0.0558,0.07665,0.2572,0.2180143,0.0,297.542857143,297.735714286,293.19,300.0,295.7,32.43,76.9514285714,0.0,14.6071428571,2.32857142857,25.3571428571,6.4,30.6,21.7,62.8,test,,0,1,0.7485107481711011,0.6631226582407953,0.04486666666666669,0.023675000000000005,0.1971889,0.16498253333333335,0.0,297.8252380953333,298.0190476193333,293.84142857166665,300.06666666666666,295.9666666666667,21.843333333333334,78.70476190476667,0.0,15.222857142866665,2.4666666666633335,25.70476190473333,6.233333333333333,30.566666666666674,21.7,32.36666666666667
2009,8,0.0374,0.07305,0.1799714,0.1514429,11.01,297.355714286,297.492857143,292.295714286,300.1,295.9,31.2,73.5842857143,11.01,13.8214285714,2.35714285714,25.0285714286,5.71428571429,30.0,21.7,14.6,test,,0,1,0.8229838658936564,0.5680647467311558,0.03646666666666668,0.050108333333333345,0.18669046666666667,0.1670524,3.67,297.59619047633333,297.7690476193334,293.074761905,300.1666666666667,295.7333333333333,25.209999999999997,76.1219047619,3.67,14.512380952366664,2.4904761904733337,25.31904761903333,5.966666666666666,30.200000000000006,21.7,29.7
2009,9,0.4708,0.2018,0.3043,0.2088167,5.82,297.605714286,297.75,292.488571429,299.6,295.0,5.0,73.2571428571,5.82,13.9785714286,2.35714285714,25.2,6.25714285714,30.0,20.6,5.8,test,,0,1,0.8854560256532098,0.4647231720437686,0.18800000000000003,0.11716666666666668,0.24715713333333333,0.19275796666666664,5.609999999999999,297.5014285716667,297.6595238096667,292.6580952383334,299.90000000000003,295.5333333333333,22.876666666666665,74.5976190476,5.609999999999999,14.135714285699999,2.3476190476166665,25.195238095233336,6.12380952381,30.200000000000006,21.333333333333332,27.733333333333334
